Date,Dew Point (°C) AVG,Dew Point (°C) HIGH,Dew Point (°C) LOW,Events,Humidity (%) AVG,Humidity (%) HIGH,Humidity (%) LOW,Precip. (mm),Sea Level Press. (hPa) AVG,Sea Level Press. (hPa) HIGH,Sea Level Press. (hPa) LOW,Temp. (°C) AVG,Temp. (°C) HIGH,Temp. (°C) LOW,Visibility (km) AVG,Visibility (km) HIGH,Visibility (km) LOW,Wind (km/h) AVG,Wind (km/h) HIGH,Wind (km/h) LOW
2016-08-26,13.0,21.0,5.0,Rain,59.0,100.0,18.0,0.0,1017.0,1020.0,1014.0,22.0,27.0,17.0,9.0,23.0,3.0,8.0,16.0,
2016-08-27,15.0,18.0,10.0,Rain,67.0,88.0,43.0,0.0,1016.0,1020.0,1012.0,21.0,26.0,16.0,12.0,31.0,5.0,10.0,26.0,
2016-08-28,16.0,18.0,14.0,Rain,82.0,94.0,64.0,2.03,1013.0,1016.0,1011.0,19.0,21.0,16.0,12.0,31.0,5.0,16.0,27.0,34.0
2016-08-29,12.0,16.0,7.0,,64.0,94.0,25.0,0.0,1022.0,1025.0,1016.0,19.0,24.0,15.0,12.0,31.0,10.0,8.0,14.0,
2016-08-30,12.0,13.0,9.0,,60.0,94.0,25.0,0.0,1024.0,1026.0,1022.0,20.0,27.0,13.0,14.0,31.0,10.0,8.0,21.0,32.0
2016-08-31,13.0,16.0,11.0,"Fog,Rain",71.0,100.0,40.0,0.0,1021.0,1022.0,1020.0,18.0,24.0,12.0,13.0,31.0,8.0,11.0,26.0,
2016-09-01,12.0,13.0,9.0,,67.0,94.0,29.0,0.0,1023.0,1025.0,1021.0,19.0,24.0,13.0,13.0,31.0,10.0,11.0,23.0,32.0
2016-09-02,14.0,17.0,12.0,Rain,84.0,100.0,60.0,0.25,1019.0,1022.0,1017.0,17.0,20.0,14.0,12.0,31.0,3.0,14.0,23.0,40.0
2016-09-03,14.0,17.0,10.0,Rain,83.0,94.0,49.0,4.06,1015.0,1019.0,1010.0,17.0,21.0,12.0,13.0,31.0,6.0,14.0,27.0,
2016-09-04,14.0,17.0,12.0,"Fog,Rain",75.0,94.0,51.0,0.25,1013.0,1017.0,1009.0,14.0,21.0,8.0,12.0,31.0,6.0,21.0,32.0,47.0
2016-09-05,16.0,20.0,13.0,Rain,88.0,100.0,71.0,0.76,1019.0,1022.0,1017.0,18.0,23.0,13.0,12.0,31.0,3.0,11.0,16.0,40.0
2016-09-06,18.0,19.0,16.0,Rain,82.0,94.0,64.0,0.0,1023.0,1024.0,1022.0,21.0,24.0,19.0,12.0,31.0,7.0,11.0,14.0,
2016-09-07,16.0,18.0,13.0,Rain,68.0,88.0,32.0,0.0,1018.0,1023.0,1012.0,23.0,28.0,18.0,13.0,31.0,9.0,6.0,16.0,
2016-09-08,12.0,15.0,9.0,,63.0,88.0,32.0,0.0,1011.0,1016.0,1007.0,19.0,24.0,15.0,13.0,31.0,10.0,14.0,32.0,45.0
2016-09-09,14.0,17.0,12.0,Rain,74.0,94.0,48.0,0.0,1015.0,1016.0,1014.0,19.0,24.0,15.0,13.0,31.0,8.0,18.0,32.0,47.0
2016-09-10,16.0,18.0,11.0,Rain,87.0,100.0,68.0,3.05,1013.0,1015.0,1011.0,16.0,19.0,13.0,11.0,27.0,3.0,16.0,24.0,45.0
2016-09-11,9.0,11.0,7.0,Fog,70.0,100.0,29.0,0.25,1017.0,1019.0,1015.0,15.0,22.0,8.0,13.0,31.0,10.0,10.0,19.0,
2016-09-12,14.0,16.0,9.0,Rain,74.0,97.0,48.0,0.0,1013.0,1015.0,1012.0,18.0,26.0,11.0,12.0,31.0,10.0,10.0,21.0,
2016-09-13,16.0,17.0,13.0,,62.0,94.0,25.0,0.0,1009.0,1012.0,1008.0,24.0,33.0,16.0,13.0,31.0,10.0,10.0,23.0,
2016-09-14,16.0,18.0,13.0,,63.0,83.0,38.0,0.0,1010.0,1013.0,1008.0,23.0,28.0,18.0,12.0,31.0,9.0,11.0,24.0,
2016-09-15,16.0,18.0,14.0,Thunderstorm,74.0,94.0,38.0,0.0,1010.0,1012.0,1008.0,22.0,29.0,16.0,12.0,31.0,5.0,8.0,21.0,37.0
2016-09-16,13.0,17.0,9.0,"Rain,Thunderstorm",81.0,100.0,49.0,8.89,1012.0,1018.0,1009.0,16.0,18.0,14.0,11.0,31.0,2.0,13.0,23.0,
2016-09-17,11.0,13.0,10.0,Rain,79.0,88.0,72.0,0.0,1020.0,1022.0,1018.0,14.0,16.0,13.0,14.0,31.0,6.0,14.0,19.0,
2016-09-18,13.0,14.0,12.0,,77.0,100.0,52.0,0.0,1021.0,1023.0,1020.0,17.0,21.0,14.0,12.0,31.0,5.0,8.0,11.0,
2016-09-19,13.0,15.0,12.0,Rain,82.0,100.0,54.0,2.03,1022.0,1022.0,1021.0,16.0,19.0,13.0,12.0,31.0,6.0,6.0,11.0,
2016-09-20,13.0,15.0,11.0,Rain,82.0,100.0,55.0,0.0,1020.0,1022.0,1019.0,17.0,19.0,14.0,11.0,31.0,5.0,5.0,11.0,
2016-09-21,13.0,15.0,11.0,,73.0,94.0,44.0,0.0,1018.0,1020.0,1017.0,18.0,22.0,14.0,12.0,31.0,6.0,8.0,23.0,
2016-09-22,13.0,15.0,8.0,Rain,78.0,100.0,55.0,0.0,1019.0,1022.0,1018.0,17.0,21.0,13.0,11.0,31.0,4.0,10.0,24.0,
2016-09-23,8.0,9.0,6.0,,64.0,93.0,29.0,0.0,1024.0,1026.0,1022.0,14.0,21.0,9.0,13.0,31.0,10.0,10.0,19.0,
2016-09-24,11.0,13.0,8.0,,66.0,95.0,34.0,0.0,1017.0,1023.0,1011.0,16.0,23.0,9.0,13.0,31.0,10.0,14.0,32.0,40.0
2016-09-25,11.0,15.0,7.0,Rain,66.0,94.0,36.0,0.0,1014.0,1021.0,1009.0,16.0,21.0,11.0,13.0,31.0,10.0,19.0,32.0,37.0
2016-09-26,10.0,12.0,8.0,Rain,77.0,94.0,49.0,0.76,1022.0,1023.0,1021.0,14.0,18.0,9.0,13.0,31.0,5.0,10.0,24.0,32.0
2016-09-27,13.0,16.0,8.0,,84.0,94.0,67.0,0.0,1022.0,1025.0,1021.0,14.0,19.0,9.0,14.0,31.0,9.0,13.0,27.0,
2016-09-28,13.0,16.0,11.0,,80.0,100.0,55.0,0.0,1024.0,1025.0,1020.0,17.0,23.0,12.0,10.0,23.0,6.0,18.0,27.0,45.0
2016-09-29,12.0,16.0,7.0,Rain,74.0,94.0,35.0,2.03,1015.0,1020.0,1013.0,17.0,20.0,12.0,13.0,31.0,5.0,24.0,34.0,
2016-09-30,9.0,11.0,7.0,Rain,72.0,100.0,38.0,2.03,1012.0,1014.0,1010.0,14.0,19.0,10.0,13.0,31.0,10.0,16.0,29.0,45.0
2016-10-01,10.0,12.0,8.0,"Fog,Rain,Thunderstorm",88.0,100.0,53.0,4.06,1006.0,1010.0,1004.0,12.0,16.0,9.0,12.0,31.0,2.0,8.0,19.0,
2016-10-02,8.0,9.0,5.0,Rain,76.0,95.0,38.0,0.0,1016.0,1024.0,1009.0,12.0,17.0,8.0,13.0,29.0,6.0,10.0,14.0,
2016-10-03,6.0,9.0,2.0,,70.0,100.0,22.0,0.0,1028.0,1030.0,1024.0,12.0,18.0,5.0,12.0,31.0,2.0,5.0,13.0,
2016-10-04,10.0,12.0,7.0,,77.0,100.0,47.0,0.0,1030.0,1031.0,1029.0,14.0,19.0,9.0,12.0,31.0,10.0,13.0,32.0,
2016-10-05,7.0,11.0,4.0,,63.0,82.0,35.0,0.0,1029.0,1031.0,1028.0,14.0,17.0,10.0,14.0,31.0,10.0,21.0,35.0,55.0
2016-10-06,5.0,7.0,3.0,,61.0,87.0,32.0,0.0,1025.0,1029.0,1022.0,12.0,16.0,8.0,14.0,31.0,10.0,13.0,27.0,
2016-10-07,9.0,11.0,7.0,Rain,77.0,88.0,60.0,0.0,1022.0,1024.0,1021.0,13.0,15.0,11.0,13.0,31.0,10.0,8.0,16.0,
2016-10-08,10.0,12.0,9.0,Rain,80.0,94.0,52.0,0.0,1026.0,1028.0,1024.0,14.0,17.0,11.0,14.0,31.0,10.0,8.0,16.0,
2016-10-09,7.0,9.0,6.0,Rain,73.0,88.0,43.0,0.25,1028.0,1029.0,1027.0,12.0,16.0,8.0,13.0,31.0,10.0,10.0,16.0,
2016-10-10,6.0,8.0,4.0,Rain,77.0,100.0,42.0,0.0,1026.0,1029.0,1024.0,10.0,14.0,6.0,13.0,31.0,10.0,8.0,14.0,
2016-10-11,6.0,8.0,5.0,Rain,76.0,100.0,36.0,0.25,1023.0,1025.0,1021.0,11.0,17.0,4.0,12.0,31.0,10.0,6.0,14.0,
2016-10-12,8.0,10.0,6.0,Rain,79.0,100.0,48.0,2.03,1020.0,1022.0,1018.0,12.0,16.0,9.0,12.0,31.0,5.0,10.0,23.0,
2016-10-13,7.0,9.0,5.0,Rain,78.0,100.0,49.0,0.0,1013.0,1018.0,1009.0,11.0,13.0,8.0,12.0,29.0,5.0,13.0,23.0,
2016-10-14,8.0,8.0,7.0,Rain,74.0,87.0,51.0,0.0,1006.0,1009.0,1005.0,12.0,15.0,9.0,12.0,27.0,7.0,10.0,16.0,
2016-10-15,9.0,11.0,7.0,Rain,81.0,94.0,41.0,4.06,1006.0,1011.0,1004.0,13.0,18.0,8.0,10.0,29.0,4.0,10.0,23.0,
2016-10-16,11.0,13.0,7.0,"Fog,Rain",86.0,100.0,57.0,6.1,1012.0,1015.0,1009.0,13.0,18.0,7.0,13.0,31.0,0.0,14.0,27.0,35.0
2016-10-17,10.0,12.0,8.0,Rain,85.0,100.0,47.0,2.03,1018.0,1021.0,1015.0,13.0,17.0,9.0,13.0,31.0,10.0,11.0,26.0,
2016-10-18,7.0,10.0,3.0,Rain,74.0,94.0,37.0,0.0,1020.0,1021.0,1017.0,11.0,14.0,9.0,13.0,31.0,10.0,16.0,29.0,
2016-10-19,7.0,7.0,5.0,Fog,71.0,87.0,54.0,0.0,1021.0,1022.0,1021.0,11.0,13.0,9.0,12.0,31.0,10.0,16.0,21.0,
2016-10-20,7.0,9.0,6.0,Rain,78.0,93.0,51.0,0.0,1021.0,1022.0,1020.0,11.0,14.0,8.0,14.0,31.0,10.0,10.0,21.0,
2016-10-21,7.0,8.0,7.0,,80.0,94.0,54.0,0.0,1020.0,1022.0,1019.0,10.0,13.0,7.0,13.0,31.0,10.0,10.0,14.0,
2016-10-22,7.0,8.0,5.0,Rain,83.0,100.0,52.0,0.0,1016.0,1019.0,1014.0,10.0,14.0,5.0,11.0,31.0,5.0,6.0,14.0,
2016-10-23,6.0,7.0,5.0,,79.0,100.0,50.0,0.0,1012.0,1014.0,1010.0,9.0,13.0,6.0,11.0,29.0,6.0,10.0,24.0,
2016-10-24,7.0,9.0,6.0,"Fog,Rain",75.0,88.0,57.0,0.0,1013.0,1018.0,1010.0,11.0,13.0,9.0,11.0,23.0,6.0,11.0,16.0,
2016-10-25,9.0,10.0,8.0,Rain,86.0,94.0,68.0,0.51,1022.0,1026.0,1018.0,12.0,14.0,9.0,7.0,11.0,5.0,5.0,8.0,
2016-10-26,11.0,12.0,8.0,"Fog,Rain",89.0,100.0,60.0,0.0,1028.0,1031.0,1026.0,12.0,16.0,9.0,9.0,31.0,0.0,10.0,23.0,
2016-10-27,9.0,11.0,8.0,"Fog,Thunderstorm",86.0,100.0,56.0,0.0,1032.0,1033.0,1031.0,12.0,16.0,8.0,9.0,31.0,0.0,11.0,24.0,
2016-10-28,11.0,12.0,9.0,,79.0,94.0,63.0,0.0,1034.0,1036.0,1031.0,13.0,17.0,10.0,14.0,31.0,8.0,16.0,24.0,
2016-10-29,12.0,13.0,10.0,Rain,88.0,100.0,73.0,0.0,1034.0,1036.0,1032.0,13.0,15.0,11.0,8.0,18.0,2.0,5.0,10.0,
2016-10-30,10.0,11.0,7.0,"Fog,Rain",96.0,100.0,82.0,0.0,1030.0,1033.0,1029.0,10.0,12.0,8.0,2.0,10.0,0.0,5.0,13.0,
2016-10-31,11.0,12.0,8.0,Fog,88.0,100.0,48.0,0.0,1027.0,1029.0,1025.0,14.0,20.0,8.0,4.0,14.0,0.0,5.0,8.0,
2016-11-01,8.0,11.0,4.0,"Fog,Rain",89.0,100.0,64.0,0.0,1024.0,1026.0,1023.0,9.0,12.0,6.0,7.0,27.0,0.0,6.0,16.0,
2016-11-02,3.0,4.0,1.0,Fog,77.0,100.0,40.0,0.0,1025.0,1026.0,1024.0,7.0,11.0,2.0,10.0,31.0,0.0,8.0,13.0,
2016-11-03,3.0,6.0,1.0,Rain,80.0,100.0,48.0,0.51,1021.0,1025.0,1016.0,7.0,12.0,2.0,11.0,31.0,7.0,8.0,23.0,
2016-11-04,6.0,9.0,3.0,Rain,88.0,100.0,71.0,5.08,1009.0,1016.0,1005.0,8.0,11.0,4.0,12.0,31.0,5.0,8.0,13.0,
2016-11-05,2.0,5.0,-1.0,,81.0,100.0,51.0,0.0,1006.0,1008.0,1004.0,6.0,9.0,2.0,11.0,31.0,5.0,11.0,23.0,
2016-11-06,1.0,3.0,-2.0,Rain,76.0,94.0,51.0,1.02,1006.0,1008.0,1005.0,4.0,8.0,2.0,13.0,31.0,8.0,14.0,24.0,
2016-11-07,2.0,3.0,1.0,Rain,76.0,93.0,53.0,0.0,1012.0,1014.0,1008.0,4.0,8.0,2.0,14.0,31.0,10.0,16.0,23.0,
2016-11-08,1.0,4.0,-1.0,Rain,83.0,100.0,56.0,2.03,1010.0,1014.0,1001.0,2.0,6.0,-1.0,11.0,31.0,5.0,10.0,13.0,
2016-11-09,5.0,6.0,3.0,Rain,90.0,100.0,64.0,6.1,1000.0,1006.0,994.0,7.0,9.0,3.0,11.0,31.0,3.0,16.0,29.0,
2016-11-10,4.0,7.0,3.0,Rain,86.0,100.0,56.0,0.76,1007.0,1014.0,1006.0,7.0,11.0,3.0,13.0,31.0,6.0,13.0,26.0,
2016-11-11,3.0,5.0,2.0,,79.0,100.0,50.0,0.0,1021.0,1023.0,1014.0,7.0,11.0,3.0,12.0,31.0,6.0,8.0,14.0,
2016-11-12,8.0,11.0,2.0,Rain,92.0,100.0,81.0,8.89,1017.0,1021.0,1014.0,7.0,11.0,2.0,9.0,27.0,3.0,10.0,19.0,
2016-11-13,6.0,8.0,4.0,,84.0,100.0,58.0,0.25,1027.0,1032.0,1020.0,8.0,11.0,5.0,11.0,31.0,5.0,8.0,13.0,
2016-11-14,8.0,12.0,4.0,Rain,92.0,100.0,85.0,0.25,1029.0,1032.0,1027.0,9.0,13.0,5.0,10.0,18.0,6.0,10.0,26.0,
2016-11-15,12.0,13.0,11.0,Rain,91.0,96.0,80.0,0.25,1025.0,1027.0,1021.0,14.0,16.0,12.0,11.0,23.0,5.0,16.0,21.0,
2016-11-16,10.0,12.0,6.0,Rain,85.0,100.0,62.0,2.03,1015.0,1022.0,1010.0,11.0,14.0,9.0,13.0,31.0,6.0,21.0,32.0,
2016-11-17,6.0,8.0,3.0,Rain,78.0,93.0,57.0,0.25,1000.0,1011.0,992.0,10.0,14.0,7.0,12.0,31.0,7.0,19.0,48.0,77.0
2016-11-18,2.0,6.0,1.0,Rain,80.0,93.0,57.0,0.0,996.0,1000.0,992.0,7.0,11.0,2.0,11.0,31.0,8.0,19.0,27.0,
2016-11-19,3.0,6.0,1.0,Rain,87.0,100.0,54.0,4.06,1000.0,1004.0,989.0,4.0,8.0,1.0,13.0,31.0,8.0,11.0,21.0,
2016-11-20,6.0,8.0,3.0,Rain,90.0,100.0,75.0,1.02,987.0,996.0,970.0,7.0,8.0,5.0,10.0,31.0,3.0,21.0,34.0,
2016-11-21,8.0,12.0,4.0,Rain,94.0,100.0,77.0,9.91,989.0,994.0,985.0,9.0,12.0,5.0,9.0,31.0,3.0,16.0,27.0,
2016-11-22,7.0,9.0,4.0,Rain,79.0,100.0,50.0,0.25,1000.0,1012.0,987.0,9.0,12.0,6.0,14.0,31.0,6.0,23.0,37.0,48.0
2016-11-23,7.0,8.0,4.0,Fog,92.0,100.0,74.0,0.0,1017.0,1021.0,1012.0,7.0,10.0,4.0,10.0,19.0,6.0,8.0,21.0,
2016-11-24,7.0,9.0,4.0,Rain,81.0,94.0,66.0,0.0,1023.0,1024.0,1021.0,8.0,10.0,7.0,13.0,23.0,10.0,19.0,26.0,40.0
2016-11-25,3.0,5.0,2.0,,72.0,100.0,45.0,0.0,1022.0,1024.0,1020.0,8.0,11.0,5.0,13.0,31.0,10.0,16.0,26.0,
2016-11-26,4.0,6.0,2.0,Fog,92.0,100.0,71.0,0.0,1021.0,1022.0,1020.0,6.0,9.0,2.0,9.0,14.0,3.0,8.0,16.0,
2016-11-27,4.0,6.0,1.0,Rain,81.0,100.0,58.0,0.0,1025.0,1027.0,1022.0,7.0,8.0,5.0,11.0,31.0,2.0,8.0,19.0,
2016-11-28,0.0,3.0,-4.0,,63.0,81.0,31.0,0.0,1030.0,1033.0,1027.0,6.0,9.0,2.0,13.0,31.0,10.0,13.0,27.0,
2016-11-29,-3.0,0.0,-6.0,,73.0,93.0,26.0,0.0,1034.0,1036.0,1032.0,2.0,7.0,-2.0,12.0,29.0,6.0,6.0,13.0,
2016-11-30,-2.0,-1.0,-6.0,,81.0,100.0,44.0,0.0,1035.0,1036.0,1033.0,1.0,7.0,-4.0,9.0,23.0,6.0,5.0,11.0,
2016-12-01,-1.0,3.0,-7.0,,79.0,93.0,58.0,0.0,1031.0,1034.0,1028.0,2.0,8.0,-3.0,11.0,19.0,7.0,6.0,14.0,
2016-12-02,4.0,7.0,2.0,Rain,87.0,100.0,74.0,0.25,1027.0,1028.0,1026.0,6.0,8.0,3.0,9.0,11.0,6.0,5.0,10.0,
2016-12-03,2.0,6.0,0.0,,75.0,100.0,47.0,0.0,1025.0,1026.0,1025.0,6.0,9.0,3.0,14.0,31.0,10.0,10.0,24.0,
2016-12-04,0.0,2.0,-2.0,,77.0,100.0,39.0,0.0,1024.0,1025.0,1022.0,4.0,8.0,0.0,12.0,31.0,9.0,10.0,21.0,
2016-12-05,2.0,4.0,-2.0,Fog,89.0,100.0,62.0,0.0,1024.0,1026.0,1023.0,3.0,8.0,-2.0,8.0,11.0,0.0,6.0,10.0,
2016-12-06,7.0,10.0,2.0,Fog,98.0,100.0,86.0,0.0,1027.0,1028.0,1026.0,6.0,11.0,1.0,3.0,6.0,0.0,5.0,14.0,
2016-12-07,9.0,11.0,8.0,Rain,92.0,100.0,73.0,0.0,1026.0,1027.0,1025.0,10.0,13.0,8.0,8.0,18.0,2.0,10.0,19.0,
2016-12-08,11.0,12.0,8.0,Rain,93.0,100.0,79.0,0.0,1026.0,1027.0,1024.0,11.0,13.0,9.0,9.0,14.0,3.0,13.0,26.0,
2016-12-09,11.0,12.0,9.0,Rain,93.0,100.0,70.0,0.0,1025.0,1027.0,1023.0,12.0,14.0,10.0,7.0,14.0,3.0,13.0,21.0,34.0
2016-12-10,11.0,13.0,7.0,Rain,95.0,100.0,83.0,0.76,1021.0,1023.0,1017.0,10.0,13.0,7.0,9.0,18.0,5.0,14.0,27.0,47.0
2016-12-11,6.0,8.0,3.0,Fog,94.0,100.0,69.0,0.0,1025.0,1026.0,1022.0,7.0,10.0,3.0,12.0,31.0,4.0,11.0,23.0,
2016-12-12,7.0,11.0,2.0,"Fog,Rain",95.0,100.0,86.0,1.02,1022.0,1026.0,1020.0,7.0,11.0,2.0,8.0,27.0,0.0,8.0,19.0,
2016-12-13,10.0,13.0,7.0,Rain,96.0,100.0,86.0,0.25,1020.0,1022.0,1019.0,10.0,13.0,7.0,8.0,18.0,5.0,11.0,19.0,34.0
2016-12-14,7.0,11.0,4.0,Fog,85.0,100.0,45.0,0.0,1020.0,1021.0,1019.0,10.0,14.0,6.0,8.0,31.0,0.0,10.0,21.0,
2016-12-15,8.0,10.0,4.0,,94.0,100.0,79.0,0.0,1019.0,1021.0,1017.0,8.0,11.0,4.0,8.0,13.0,5.0,10.0,16.0,
2016-12-16,8.0,10.0,7.0,,93.0,100.0,76.0,0.0,1025.0,1032.0,1019.0,9.0,11.0,7.0,6.0,10.0,3.0,8.0,13.0,
2016-12-17,6.0,7.0,4.0,Fog,99.0,100.0,92.0,0.0,1037.0,1040.0,1032.0,6.0,8.0,3.0,1.0,5.0,0.0,5.0,13.0,
2016-12-18,6.0,7.0,5.0,Fog,95.0,100.0,82.0,0.0,1036.0,1039.0,1032.0,7.0,7.0,6.0,3.0,7.0,0.0,5.0,13.0,
2016-12-19,5.0,6.0,4.0,Rain,95.0,100.0,86.0,0.76,1027.0,1032.0,1023.0,6.0,7.0,4.0,4.0,6.0,1.0,6.0,11.0,
2016-12-20,4.0,5.0,2.0,,87.0,100.0,62.0,0.0,1021.0,1024.0,1018.0,6.0,7.0,4.0,8.0,13.0,3.0,10.0,16.0,
2016-12-21,8.0,11.0,2.0,Rain,91.0,100.0,68.0,0.25,1019.0,1023.0,1017.0,8.0,12.0,4.0,10.0,27.0,3.0,16.0,26.0,
2016-12-22,4.0,7.0,2.0,Fog,86.0,100.0,53.0,0.25,1027.0,1032.0,1023.0,6.0,11.0,2.0,9.0,31.0,0.0,8.0,19.0,
2016-12-23,8.0,11.0,3.0,Rain,93.0,100.0,72.0,1.02,1026.0,1032.0,1019.0,7.0,11.0,3.0,10.0,23.0,5.0,16.0,39.0,48.0
2016-12-24,5.0,7.0,3.0,Rain,77.0,93.0,61.0,0.0,1026.0,1027.0,1024.0,8.0,10.0,5.0,10.0,14.0,8.0,21.0,34.0,
2016-12-25,9.0,11.0,6.0,Rain,81.0,88.0,71.0,0.0,1023.0,1025.0,1022.0,11.0,13.0,9.0,11.0,31.0,10.0,27.0,35.0,47.0
2016-12-26,3.0,9.0,-1.0,Rain,75.0,100.0,44.0,0.0,1032.0,1041.0,1022.0,5.0,8.0,2.0,12.0,24.0,3.0,19.0,27.0,40.0
2016-12-27,1.0,2.0,-2.0,,88.0,100.0,61.0,0.0,1044.0,1046.0,1041.0,3.0,7.0,-1.0,10.0,23.0,5.0,6.0,16.0,
2016-12-28,1.0,5.0,-2.0,Fog,94.0,100.0,68.0,0.25,1042.0,1045.0,1040.0,3.0,8.0,-2.0,7.0,14.0,3.0,5.0,13.0,
2016-12-29,1.0,5.0,-3.0,Fog,92.0,100.0,59.0,0.25,1037.0,1040.0,1036.0,3.0,9.0,-4.0,8.0,23.0,0.0,5.0,13.0,
2016-12-30,2.0,3.0,-1.0,Fog,100.0,100.0,97.0,0.0,1036.0,1038.0,1035.0,1.0,3.0,-1.0,0.0,3.0,0.0,5.0,11.0,
2016-12-31,6.0,8.0,3.0,"Fog,Rain",97.0,100.0,82.0,0.0,1031.0,1035.0,1024.0,6.0,9.0,2.0,7.0,23.0,0.0,10.0,21.0,27.0
2017-01-01,6.0,9.0,3.0,Rain,95.0,100.0,78.0,5.08,1019.0,1024.0,1014.0,7.0,10.0,4.0,9.0,27.0,5.0,13.0,23.0,37.0
2017-01-02,1.0,4.0,-2.0,,87.0,100.0,62.0,0.0,1028.0,1031.0,1023.0,2.0,5.0,-1.0,12.0,26.0,10.0,10.0,14.0,
2017-01-03,0.0,2.0,-3.0,,87.0,100.0,64.0,0.25,1028.0,1030.0,1024.0,1.0,6.0,-3.0,13.0,31.0,9.0,11.0,24.0,
2017-01-04,1.0,5.0,-2.0,Rain,74.0,87.0,49.0,0.0,1026.0,1030.0,1023.0,4.0,8.0,1.0,11.0,31.0,10.0,14.0,23.0,
2017-01-05,-2.0,1.0,-3.0,,80.0,100.0,56.0,0.0,1034.0,1038.0,1031.0,2.0,6.0,-3.0,11.0,19.0,5.0,5.0,10.0,
2017-01-06,2.0,6.0,-3.0,"Fog,Rain",93.0,100.0,64.0,2.03,1036.0,1038.0,1032.0,2.0,7.0,-3.0,7.0,16.0,1.0,6.0,16.0,
2017-01-07,9.0,11.0,6.0,Rain,97.0,100.0,87.0,0.25,1032.0,1033.0,1031.0,8.0,11.0,4.0,7.0,29.0,2.0,10.0,19.0,
2017-01-08,8.0,9.0,7.0,"Fog,Rain",99.0,100.0,91.0,1.02,1032.0,1033.0,1029.0,8.0,9.0,7.0,5.0,18.0,0.0,5.0,11.0,
2017-01-09,7.0,10.0,3.0,"Fog,Rain",94.0,100.0,79.0,3.05,1019.0,1029.0,1011.0,7.0,9.0,4.0,9.0,21.0,0.0,14.0,29.0,
2017-01-10,5.0,8.0,2.0,Rain,88.0,100.0,64.0,0.0,1011.0,1013.0,1009.0,6.0,9.0,2.0,11.0,21.0,5.0,16.0,21.0,
2017-01-11,4.0,10.0,-2.0,,72.0,100.0,39.0,0.0,1011.0,1015.0,1007.0,8.0,11.0,6.0,11.0,19.0,6.0,18.0,29.0,50.0
2017-01-12,2.0,5.0,-1.0,"Rain,Snow",83.0,100.0,64.0,13.97,1005.0,1015.0,994.0,3.0,7.0,1.0,10.0,31.0,2.0,18.0,26.0,
2017-01-13,-1.0,0.0,-2.0,"Rain,Snow",75.0,93.0,51.0,0.25,1009.0,1018.0,1001.0,3.0,6.0,0.0,12.0,27.0,4.0,21.0,35.0,60.0
2017-01-14,1.0,3.0,-2.0,Rain,85.0,100.0,67.0,0.76,1020.0,1024.0,1018.0,2.0,5.0,-1.0,13.0,31.0,5.0,13.0,21.0,
2017-01-15,6.0,9.0,0.0,Rain,98.0,100.0,87.0,4.06,1023.0,1024.0,1020.0,4.0,9.0,1.0,9.0,26.0,3.0,8.0,16.0,
2017-01-16,5.0,8.0,3.0,Rain,96.0,100.0,85.0,4.06,1028.0,1032.0,1024.0,4.0,5.0,4.0,8.0,27.0,2.0,6.0,11.0,
2017-01-17,-1.0,4.0,-4.0,,81.0,100.0,35.0,0.0,1036.0,1038.0,1032.0,2.0,6.0,-1.0,9.0,24.0,5.0,5.0,10.0,
2017-01-18,-3.0,0.0,-7.0,,75.0,100.0,30.0,0.0,1038.0,1040.0,1038.0,1.0,6.0,-3.0,9.0,31.0,2.0,3.0,8.0,
2017-01-19,-2.0,0.0,-4.0,,78.0,100.0,34.0,0.0,1037.0,1038.0,1036.0,2.0,7.0,-3.0,9.0,14.0,6.0,5.0,11.0,
2017-01-20,-2.0,0.0,-5.0,Fog,74.0,100.0,33.0,0.0,1033.0,1036.0,1031.0,2.0,7.0,-2.0,11.0,31.0,7.0,8.0,16.0,
2017-01-21,-3.0,0.0,-6.0,,77.0,100.0,32.0,0.0,1028.0,1031.0,1025.0,1.0,4.0,-3.0,10.0,29.0,5.0,10.0,19.0,
2017-01-22,-2.0,1.0,-6.0,,87.0,100.0,56.0,0.0,1027.0,1029.0,1026.0,1.0,7.0,-4.0,5.0,8.0,2.0,3.0,8.0,
2017-01-23,0.0,4.0,-4.0,Fog,97.0,100.0,84.0,0.25,1028.0,1029.0,1027.0,0.0,4.0,-4.0,2.0,4.0,0.0,3.0,8.0,
2017-01-24,2.0,5.0,-2.0,Fog,91.0,100.0,61.0,0.0,1028.0,1029.0,1027.0,3.0,9.0,-2.0,6.0,31.0,0.0,5.0,13.0,
2017-01-25,1.0,4.0,-3.0,Fog,98.0,100.0,91.0,0.25,1027.0,1029.0,1025.0,1.0,3.0,-2.0,3.0,8.0,0.0,5.0,16.0,
2017-01-26,-2.0,0.0,-3.0,,89.0,100.0,70.0,0.0,1020.0,1025.0,1015.0,-1.0,0.0,-2.0,5.0,7.0,3.0,14.0,23.0,
2017-01-27,2.0,5.0,-3.0,,88.0,100.0,74.0,0.0,1010.0,1015.0,1009.0,2.0,7.0,-3.0,6.0,11.0,3.0,11.0,21.0,
2017-01-28,4.0,7.0,2.0,Rain,81.0,93.0,52.0,0.51,1010.0,1014.0,1006.0,7.0,11.0,4.0,12.0,31.0,10.0,16.0,24.0,
